id,date,store_nbr,family,predicted_sales
3014479,2017-08-23,4,POULTRY,20219.60378454179
3014480,2017-08-23,4,PREPARED FOODS,4728.219387862444
3014481,2017-08-23,4,PRODUCE,179002.15691502256
3014482,2017-08-23,4,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014483,2017-08-23,4,SEAFOOD,958.2928139172305
3014484,2017-08-23,40,AUTOMOTIVE,315.2377936857532
3014485,2017-08-23,40,BABY CARE,12.242865902517234
3014486,2017-08-23,40,BEAUTY,322.3376169345242
3014487,2017-08-23,40,BEVERAGES,179628.42264755908
3014488,2017-08-23,40,BOOKS,0.3739785390468226
3014489,2017-08-23,40,BREAD/BAKERY,34493.85263140839
3014490,2017-08-23,40,CELEBRATION,682.6454075700816
3014491,2017-08-23,40,CLEANING,89347.46004863555
3014492,2017-08-23,40,DAIRY,55574.14175353586
3014493,2017-08-23,40,DELI,15582.16797981285
3014494,2017-08-23,40,EGGS,8774.6789989945
3014495,2017-08-23,40,FROZEN FOODS,5912.642984700392
3014496,2017-08-23,40,GROCERY I,238708.24594351673
3014497,2017-08-23,40,GROCERY II,1781.6485337929812
3014498,2017-08-23,40,HARDWARE,76.48104086187213
3014499,2017-08-23,40,HOME AND KITCHEN I,928.0439687028505
3014500,2017-08-23,40,HOME AND KITCHEN II,3089.589162600776
3014501,2017-08-23,40,HOME APPLIANCES,12.444873174468947
3014502,2017-08-23,40,HOME CARE,22494.25880834453
3014503,2017-08-23,40,LADIESWEAR,579.135306842023
3014504,2017-08-23,40,LAWN AND GARDEN,896.6757929555342
3014505,2017-08-23,40,LINGERIE,403.4346499895519
3014506,2017-08-23,40,"LIQUOR,WINE,BEER",7069.574422720054
3014507,2017-08-23,40,MAGAZINES,269.50552583991794
3014508,2017-08-23,40,MEATS,20197.1185866442
3014509,2017-08-23,40,PERSONAL CARE,30413.163808200938
3014510,2017-08-23,40,PET SUPPLIES,471.5428098498093
3014511,2017-08-23,40,PLAYERS AND ELECTRONICS,660.4421660159556
3014512,2017-08-23,40,POULTRY,20219.60378454179
3014513,2017-08-23,40,PREPARED FOODS,4728.219387862444
3014514,2017-08-23,40,PRODUCE,179002.15691502256
3014515,2017-08-23,40,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014516,2017-08-23,40,SEAFOOD,958.2928139172305
3014517,2017-08-23,41,AUTOMOTIVE,315.2377936857532
3014518,2017-08-23,41,BABY CARE,12.242865902517234
3014519,2017-08-23,41,BEAUTY,322.3376169345242
3014520,2017-08-23,41,BEVERAGES,179628.42264755908
3014521,2017-08-23,41,BOOKS,0.3739785390468226
3014522,2017-08-23,41,BREAD/BAKERY,34493.85263140839
3014523,2017-08-23,41,CELEBRATION,682.6454075700816
3014524,2017-08-23,41,CLEANING,89347.46004863555
3014525,2017-08-23,41,DAIRY,55574.14175353586
3014526,2017-08-23,41,DELI,15582.16797981285
3014527,2017-08-23,41,EGGS,8774.6789989945
3014528,2017-08-23,41,FROZEN FOODS,5912.642984700392
3014529,2017-08-23,41,GROCERY I,238708.24594351673
3014530,2017-08-23,41,GROCERY II,1781.6485337929812
3014531,2017-08-23,41,HARDWARE,76.48104086187213
3014532,2017-08-23,41,HOME AND KITCHEN I,928.0439687028505
3014533,2017-08-23,41,HOME AND KITCHEN II,3089.589162600776
3014534,2017-08-23,41,HOME APPLIANCES,12.444873174468947
3014535,2017-08-23,41,HOME CARE,22494.25880834453
3014536,2017-08-23,41,LADIESWEAR,579.135306842023
3014537,2017-08-23,41,LAWN AND GARDEN,896.6757929555342
3014538,2017-08-23,41,LINGERIE,403.4346499895519
3014539,2017-08-23,41,"LIQUOR,WINE,BEER",7069.574422720054
3014540,2017-08-23,41,MAGAZINES,269.50552583991794
3014541,2017-08-23,41,MEATS,20197.1185866442
3014542,2017-08-23,41,PERSONAL CARE,30413.163808200938
3014543,2017-08-23,41,PET SUPPLIES,471.5428098498093
3014544,2017-08-23,41,PLAYERS AND ELECTRONICS,660.4421660159556
3014545,2017-08-23,41,POULTRY,20219.60378454179
3014546,2017-08-23,41,PREPARED FOODS,4728.219387862444
3014547,2017-08-23,41,PRODUCE,179002.15691502256
3014548,2017-08-23,41,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014549,2017-08-23,41,SEAFOOD,958.2928139172305
3014550,2017-08-23,42,AUTOMOTIVE,315.2377936857532
3014551,2017-08-23,42,BABY CARE,12.242865902517234
3014552,2017-08-23,42,BEAUTY,322.3376169345242
3014553,2017-08-23,42,BEVERAGES,179628.42264755908
3014554,2017-08-23,42,BOOKS,0.3739785390468226
3014555,2017-08-23,42,BREAD/BAKERY,34493.85263140839
3014556,2017-08-23,42,CELEBRATION,682.6454075700816
3014557,2017-08-23,42,CLEANING,89347.46004863555
3014558,2017-08-23,42,DAIRY,55574.14175353586
3014559,2017-08-23,42,DELI,15582.16797981285
3014560,2017-08-23,42,EGGS,8774.6789989945
3014561,2017-08-23,42,FROZEN FOODS,5912.642984700392
3014562,2017-08-23,42,GROCERY I,238708.24594351673
3014563,2017-08-23,42,GROCERY II,1781.6485337929812
3014564,2017-08-23,42,HARDWARE,76.48104086187213
3014565,2017-08-23,42,HOME AND KITCHEN I,928.0439687028505
3014566,2017-08-23,42,HOME AND KITCHEN II,3089.589162600776
3014567,2017-08-23,42,HOME APPLIANCES,12.444873174468947
3014568,2017-08-23,42,HOME CARE,22494.25880834453
3014569,2017-08-23,42,LADIESWEAR,579.135306842023
3014570,2017-08-23,42,LAWN AND GARDEN,896.6757929555342
3014571,2017-08-23,42,LINGERIE,403.4346499895519
3014572,2017-08-23,42,"LIQUOR,WINE,BEER",7069.574422720054
3014573,2017-08-23,42,MAGAZINES,269.50552583991794
3014574,2017-08-23,42,MEATS,20197.1185866442
3014575,2017-08-23,42,PERSONAL CARE,30413.163808200938
3014576,2017-08-23,42,PET SUPPLIES,471.5428098498093
3014577,2017-08-23,42,PLAYERS AND ELECTRONICS,660.4421660159556
3014578,2017-08-23,42,POULTRY,20219.60378454179
3014579,2017-08-23,42,PREPARED FOODS,4728.219387862444
3014580,2017-08-23,42,PRODUCE,179002.15691502256
3014581,2017-08-23,42,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014582,2017-08-23,42,SEAFOOD,958.2928139172305
3014583,2017-08-23,43,AUTOMOTIVE,315.2377936857532
3014584,2017-08-23,43,BABY CARE,12.242865902517234
3014585,2017-08-23,43,BEAUTY,322.3376169345242
3014586,2017-08-23,43,BEVERAGES,179628.42264755908
3014587,2017-08-23,43,BOOKS,0.3739785390468226
3014588,2017-08-23,43,BREAD/BAKERY,34493.85263140839
3014589,2017-08-23,43,CELEBRATION,682.6454075700816
3014590,2017-08-23,43,CLEANING,89347.46004863555
3014591,2017-08-23,43,DAIRY,55574.14175353586
3014592,2017-08-23,43,DELI,15582.16797981285
3014593,2017-08-23,43,EGGS,8774.6789989945
3014594,2017-08-23,43,FROZEN FOODS,5912.642984700392
3014595,2017-08-23,43,GROCERY I,238708.24594351673
3014596,2017-08-23,43,GROCERY II,1781.6485337929812
3014597,2017-08-23,43,HARDWARE,76.48104086187213
3014598,2017-08-23,43,HOME AND KITCHEN I,928.0439687028505
3014599,2017-08-23,43,HOME AND KITCHEN II,3089.589162600776
3014600,2017-08-23,43,HOME APPLIANCES,12.444873174468947
3014601,2017-08-23,43,HOME CARE,22494.25880834453
3014602,2017-08-23,43,LADIESWEAR,579.135306842023
3014603,2017-08-23,43,LAWN AND GARDEN,896.6757929555342
3014604,2017-08-23,43,LINGERIE,403.4346499895519
3014605,2017-08-23,43,"LIQUOR,WINE,BEER",7069.574422720054
3014606,2017-08-23,43,MAGAZINES,269.50552583991794
3014607,2017-08-23,43,MEATS,20197.1185866442
3014608,2017-08-23,43,PERSONAL CARE,30413.163808200938
3014609,2017-08-23,43,PET SUPPLIES,471.5428098498093
3014610,2017-08-23,43,PLAYERS AND ELECTRONICS,660.4421660159556
3014611,2017-08-23,43,POULTRY,20219.60378454179
3014612,2017-08-23,43,PREPARED FOODS,4728.219387862444
3014613,2017-08-23,43,PRODUCE,179002.15691502256
3014614,2017-08-23,43,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014615,2017-08-23,43,SEAFOOD,958.2928139172305
3014616,2017-08-23,44,AUTOMOTIVE,315.2377936857532
3014617,2017-08-23,44,BABY CARE,12.242865902517234
3014618,2017-08-23,44,BEAUTY,322.3376169345242
3014619,2017-08-23,44,BEVERAGES,179628.42264755908
3014620,2017-08-23,44,BOOKS,0.3739785390468226
3014621,2017-08-23,44,BREAD/BAKERY,34493.85263140839
3014622,2017-08-23,44,CELEBRATION,682.6454075700816
3014623,2017-08-23,44,CLEANING,89347.46004863555
3014624,2017-08-23,44,DAIRY,55574.14175353586
3014625,2017-08-23,44,DELI,15582.16797981285
3014626,2017-08-23,44,EGGS,8774.6789989945
3014627,2017-08-23,44,FROZEN FOODS,5912.642984700392
3014628,2017-08-23,44,GROCERY I,238708.24594351673
3014629,2017-08-23,44,GROCERY II,1781.6485337929812
3014630,2017-08-23,44,HARDWARE,76.48104086187213
3014631,2017-08-23,44,HOME AND KITCHEN I,928.0439687028505
3014632,2017-08-23,44,HOME AND KITCHEN II,3089.589162600776
3014633,2017-08-23,44,HOME APPLIANCES,12.444873174468947
3014634,2017-08-23,44,HOME CARE,22494.25880834453
3014635,2017-08-23,44,LADIESWEAR,579.135306842023
3014636,2017-08-23,44,LAWN AND GARDEN,896.6757929555342
3014637,2017-08-23,44,LINGERIE,403.4346499895519
3014638,2017-08-23,44,"LIQUOR,WINE,BEER",7069.574422720054
3014639,2017-08-23,44,MAGAZINES,269.50552583991794
3014640,2017-08-23,44,MEATS,20197.1185866442
3014641,2017-08-23,44,PERSONAL CARE,30413.163808200938
3014642,2017-08-23,44,PET SUPPLIES,471.5428098498093
3014643,2017-08-23,44,PLAYERS AND ELECTRONICS,660.4421660159556
3014644,2017-08-23,44,POULTRY,20219.60378454179
3014645,2017-08-23,44,PREPARED FOODS,4728.219387862444
3014646,2017-08-23,44,PRODUCE,179002.15691502256
3014647,2017-08-23,44,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014648,2017-08-23,44,SEAFOOD,958.2928139172305
3014649,2017-08-23,45,AUTOMOTIVE,315.2377936857532
3014650,2017-08-23,45,BABY CARE,12.242865902517234
3014651,2017-08-23,45,BEAUTY,322.3376169345242
3014652,2017-08-23,45,BEVERAGES,179628.42264755908
3014653,2017-08-23,45,BOOKS,0.3739785390468226
3014654,2017-08-23,45,BREAD/BAKERY,34493.85263140839
3014655,2017-08-23,45,CELEBRATION,682.6454075700816
3014656,2017-08-23,45,CLEANING,89347.46004863555
3014657,2017-08-23,45,DAIRY,55574.14175353586
3014658,2017-08-23,45,DELI,15582.16797981285
3014659,2017-08-23,45,EGGS,8774.6789989945
3014660,2017-08-23,45,FROZEN FOODS,5912.642984700392
3014661,2017-08-23,45,GROCERY I,238708.24594351673
3014662,2017-08-23,45,GROCERY II,1781.6485337929812
3014663,2017-08-23,45,HARDWARE,76.48104086187213
3014664,2017-08-23,45,HOME AND KITCHEN I,928.0439687028505
3014665,2017-08-23,45,HOME AND KITCHEN II,3089.589162600776
3014666,2017-08-23,45,HOME APPLIANCES,12.444873174468947
3014667,2017-08-23,45,HOME CARE,22494.25880834453
3014668,2017-08-23,45,LADIESWEAR,579.135306842023
3014669,2017-08-23,45,LAWN AND GARDEN,896.6757929555342
3014670,2017-08-23,45,LINGERIE,403.4346499895519
3014671,2017-08-23,45,"LIQUOR,WINE,BEER",7069.574422720054
3014672,2017-08-23,45,MAGAZINES,269.50552583991794
3014673,2017-08-23,45,MEATS,20197.1185866442
3014674,2017-08-23,45,PERSONAL CARE,30413.163808200938
3014675,2017-08-23,45,PET SUPPLIES,471.5428098498093
3014676,2017-08-23,45,PLAYERS AND ELECTRONICS,660.4421660159556
3014677,2017-08-23,45,POULTRY,20219.60378454179
3014678,2017-08-23,45,PREPARED FOODS,4728.219387862444
3014679,2017-08-23,45,PRODUCE,179002.15691502256
3014680,2017-08-23,45,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014681,2017-08-23,45,SEAFOOD,958.2928139172305
3014682,2017-08-23,46,AUTOMOTIVE,315.2377936857532
3014683,2017-08-23,46,BABY CARE,12.242865902517234
3014684,2017-08-23,46,BEAUTY,322.3376169345242
3014685,2017-08-23,46,BEVERAGES,179628.42264755908
3014686,2017-08-23,46,BOOKS,0.3739785390468226
3014687,2017-08-23,46,BREAD/BAKERY,34493.85263140839
3014688,2017-08-23,46,CELEBRATION,682.6454075700816
3014689,2017-08-23,46,CLEANING,89347.46004863555
3014690,2017-08-23,46,DAIRY,55574.14175353586
3014691,2017-08-23,46,DELI,15582.16797981285
3014692,2017-08-23,46,EGGS,8774.6789989945
3014693,2017-08-23,46,FROZEN FOODS,5912.642984700392
3014694,2017-08-23,46,GROCERY I,238708.24594351673
3014695,2017-08-23,46,GROCERY II,1781.6485337929812
3014696,2017-08-23,46,HARDWARE,76.48104086187213
3014697,2017-08-23,46,HOME AND KITCHEN I,928.0439687028505
3014698,2017-08-23,46,HOME AND KITCHEN II,3089.589162600776
3014699,2017-08-23,46,HOME APPLIANCES,12.444873174468947
3014700,2017-08-23,46,HOME CARE,22494.25880834453
3014701,2017-08-23,46,LADIESWEAR,579.135306842023
3014702,2017-08-23,46,LAWN AND GARDEN,896.6757929555342
3014703,2017-08-23,46,LINGERIE,403.4346499895519
3014704,2017-08-23,46,"LIQUOR,WINE,BEER",7069.574422720054
3014705,2017-08-23,46,MAGAZINES,269.50552583991794
3014706,2017-08-23,46,MEATS,20197.1185866442
3014707,2017-08-23,46,PERSONAL CARE,30413.163808200938
3014708,2017-08-23,46,PET SUPPLIES,471.5428098498093
3014709,2017-08-23,46,PLAYERS AND ELECTRONICS,660.4421660159556
3014710,2017-08-23,46,POULTRY,20219.60378454179
3014711,2017-08-23,46,PREPARED FOODS,4728.219387862444
3014712,2017-08-23,46,PRODUCE,179002.15691502256
3014713,2017-08-23,46,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014714,2017-08-23,46,SEAFOOD,958.2928139172305
3014715,2017-08-23,47,AUTOMOTIVE,315.2377936857532
3014716,2017-08-23,47,BABY CARE,12.242865902517234
3014717,2017-08-23,47,BEAUTY,322.3376169345242
3014718,2017-08-23,47,BEVERAGES,179628.42264755908
3014719,2017-08-23,47,BOOKS,0.3739785390468226
3014720,2017-08-23,47,BREAD/BAKERY,34493.85263140839
3014721,2017-08-23,47,CELEBRATION,682.6454075700816
3014722,2017-08-23,47,CLEANING,89347.46004863555
3014723,2017-08-23,47,DAIRY,55574.14175353586
3014724,2017-08-23,47,DELI,15582.16797981285
3014725,2017-08-23,47,EGGS,8774.6789989945
3014726,2017-08-23,47,FROZEN FOODS,5912.642984700392
3014727,2017-08-23,47,GROCERY I,238708.24594351673
3014728,2017-08-23,47,GROCERY II,1781.6485337929812
3014729,2017-08-23,47,HARDWARE,76.48104086187213
3014730,2017-08-23,47,HOME AND KITCHEN I,928.0439687028505
3014731,2017-08-23,47,HOME AND KITCHEN II,3089.589162600776
3014732,2017-08-23,47,HOME APPLIANCES,12.444873174468947
3014733,2017-08-23,47,HOME CARE,22494.25880834453
3014734,2017-08-23,47,LADIESWEAR,579.135306842023
3014735,2017-08-23,47,LAWN AND GARDEN,896.6757929555342
3014736,2017-08-23,47,LINGERIE,403.4346499895519
3014737,2017-08-23,47,"LIQUOR,WINE,BEER",7069.574422720054
3014738,2017-08-23,47,MAGAZINES,269.50552583991794
3014739,2017-08-23,47,MEATS,20197.1185866442
3014740,2017-08-23,47,PERSONAL CARE,30413.163808200938
3014741,2017-08-23,47,PET SUPPLIES,471.5428098498093
3014742,2017-08-23,47,PLAYERS AND ELECTRONICS,660.4421660159556
3014743,2017-08-23,47,POULTRY,20219.60378454179
3014744,2017-08-23,47,PREPARED FOODS,4728.219387862444
3014745,2017-08-23,47,PRODUCE,179002.15691502256
3014746,2017-08-23,47,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014747,2017-08-23,47,SEAFOOD,958.2928139172305
3014748,2017-08-23,48,AUTOMOTIVE,315.2377936857532
3014749,2017-08-23,48,BABY CARE,12.242865902517234
3014750,2017-08-23,48,BEAUTY,322.3376169345242
3014751,2017-08-23,48,BEVERAGES,179628.42264755908
3014752,2017-08-23,48,BOOKS,0.3739785390468226
3014753,2017-08-23,48,BREAD/BAKERY,34493.85263140839
3014754,2017-08-23,48,CELEBRATION,682.6454075700816
3014755,2017-08-23,48,CLEANING,89347.46004863555
3014756,2017-08-23,48,DAIRY,55574.14175353586
3014757,2017-08-23,48,DELI,15582.16797981285
3014758,2017-08-23,48,EGGS,8774.6789989945
3014759,2017-08-23,48,FROZEN FOODS,5912.642984700392
3014760,2017-08-23,48,GROCERY I,238708.24594351673
3014761,2017-08-23,48,GROCERY II,1781.6485337929812
3014762,2017-08-23,48,HARDWARE,76.48104086187213
3014763,2017-08-23,48,HOME AND KITCHEN I,928.0439687028505
3014764,2017-08-23,48,HOME AND KITCHEN II,3089.589162600776
3014765,2017-08-23,48,HOME APPLIANCES,12.444873174468947
3014766,2017-08-23,48,HOME CARE,22494.25880834453
3014767,2017-08-23,48,LADIESWEAR,579.135306842023
3014768,2017-08-23,48,LAWN AND GARDEN,896.6757929555342
3014769,2017-08-23,48,LINGERIE,403.4346499895519
3014770,2017-08-23,48,"LIQUOR,WINE,BEER",7069.574422720054
3014771,2017-08-23,48,MAGAZINES,269.50552583991794
3014772,2017-08-23,48,MEATS,20197.1185866442
3014773,2017-08-23,48,PERSONAL CARE,30413.163808200938
3014774,2017-08-23,48,PET SUPPLIES,471.5428098498093
3014775,2017-08-23,48,PLAYERS AND ELECTRONICS,660.4421660159556
3014776,2017-08-23,48,POULTRY,20219.60378454179
3014777,2017-08-23,48,PREPARED FOODS,4728.219387862444
3014778,2017-08-23,48,PRODUCE,179002.15691502256
3014779,2017-08-23,48,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014780,2017-08-23,48,SEAFOOD,958.2928139172305
3014781,2017-08-23,49,AUTOMOTIVE,315.2377936857532
3014782,2017-08-23,49,BABY CARE,12.242865902517234
3014783,2017-08-23,49,BEAUTY,322.3376169345242
3014784,2017-08-23,49,BEVERAGES,179628.42264755908
3014785,2017-08-23,49,BOOKS,0.3739785390468226
3014786,2017-08-23,49,BREAD/BAKERY,34493.85263140839
3014787,2017-08-23,49,CELEBRATION,682.6454075700816
3014788,2017-08-23,49,CLEANING,89347.46004863555
3014789,2017-08-23,49,DAIRY,55574.14175353586
3014790,2017-08-23,49,DELI,15582.16797981285
3014791,2017-08-23,49,EGGS,8774.6789989945
3014792,2017-08-23,49,FROZEN FOODS,5912.642984700392
3014793,2017-08-23,49,GROCERY I,238708.24594351673
3014794,2017-08-23,49,GROCERY II,1781.6485337929812
3014795,2017-08-23,49,HARDWARE,76.48104086187213
3014796,2017-08-23,49,HOME AND KITCHEN I,928.0439687028505
3014797,2017-08-23,49,HOME AND KITCHEN II,3089.589162600776
3014798,2017-08-23,49,HOME APPLIANCES,12.444873174468947
3014799,2017-08-23,49,HOME CARE,22494.25880834453
3014800,2017-08-23,49,LADIESWEAR,579.135306842023
3014801,2017-08-23,49,LAWN AND GARDEN,896.6757929555342
3014802,2017-08-23,49,LINGERIE,403.4346499895519
3014803,2017-08-23,49,"LIQUOR,WINE,BEER",7069.574422720054
3014804,2017-08-23,49,MAGAZINES,269.50552583991794
3014805,2017-08-23,49,MEATS,20197.1185866442
3014806,2017-08-23,49,PERSONAL CARE,30413.163808200938
3014807,2017-08-23,49,PET SUPPLIES,471.5428098498093
3014808,2017-08-23,49,PLAYERS AND ELECTRONICS,660.4421660159556
3014809,2017-08-23,49,POULTRY,20219.60378454179
3014810,2017-08-23,49,PREPARED FOODS,4728.219387862444
3014811,2017-08-23,49,PRODUCE,179002.15691502256
3014812,2017-08-23,49,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014813,2017-08-23,49,SEAFOOD,958.2928139172305
3014814,2017-08-23,5,AUTOMOTIVE,315.2377936857532
3014815,2017-08-23,5,BABY CARE,12.242865902517234
3014816,2017-08-23,5,BEAUTY,322.3376169345242
3014817,2017-08-23,5,BEVERAGES,179628.42264755908
3014818,2017-08-23,5,BOOKS,0.3739785390468226
3014819,2017-08-23,5,BREAD/BAKERY,34493.85263140839
3014820,2017-08-23,5,CELEBRATION,682.6454075700816
3014821,2017-08-23,5,CLEANING,89347.46004863555
3014822,2017-08-23,5,DAIRY,55574.14175353586
3014823,2017-08-23,5,DELI,15582.16797981285
3014824,2017-08-23,5,EGGS,8774.6789989945
3014825,2017-08-23,5,FROZEN FOODS,5912.642984700392
3014826,2017-08-23,5,GROCERY I,238708.24594351673
3014827,2017-08-23,5,GROCERY II,1781.6485337929812
3014828,2017-08-23,5,HARDWARE,76.48104086187213
3014829,2017-08-23,5,HOME AND KITCHEN I,928.0439687028505
3014830,2017-08-23,5,HOME AND KITCHEN II,3089.589162600776
3014831,2017-08-23,5,HOME APPLIANCES,12.444873174468947
3014832,2017-08-23,5,HOME CARE,22494.25880834453
3014833,2017-08-23,5,LADIESWEAR,579.135306842023
3014834,2017-08-23,5,LAWN AND GARDEN,896.6757929555342
3014835,2017-08-23,5,LINGERIE,403.4346499895519
3014836,2017-08-23,5,"LIQUOR,WINE,BEER",7069.574422720054
3014837,2017-08-23,5,MAGAZINES,269.50552583991794
3014838,2017-08-23,5,MEATS,20197.1185866442
3014839,2017-08-23,5,PERSONAL CARE,30413.163808200938
3014840,2017-08-23,5,PET SUPPLIES,471.5428098498093
3014841,2017-08-23,5,PLAYERS AND ELECTRONICS,660.4421660159556
3014842,2017-08-23,5,POULTRY,20219.60378454179
3014843,2017-08-23,5,PREPARED FOODS,4728.219387862444
3014844,2017-08-23,5,PRODUCE,179002.15691502256
3014845,2017-08-23,5,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014846,2017-08-23,5,SEAFOOD,958.2928139172305
3014847,2017-08-23,50,AUTOMOTIVE,315.2377936857532
3014848,2017-08-23,50,BABY CARE,12.242865902517234
3014849,2017-08-23,50,BEAUTY,322.3376169345242
3014850,2017-08-23,50,BEVERAGES,179628.42264755908
3014851,2017-08-23,50,BOOKS,0.3739785390468226
3014852,2017-08-23,50,BREAD/BAKERY,34493.85263140839
3014853,2017-08-23,50,CELEBRATION,682.6454075700816
3014854,2017-08-23,50,CLEANING,89347.46004863555
3014855,2017-08-23,50,DAIRY,55574.14175353586
3014856,2017-08-23,50,DELI,15582.16797981285
3014857,2017-08-23,50,EGGS,8774.6789989945
3014858,2017-08-23,50,FROZEN FOODS,5912.642984700392
3014859,2017-08-23,50,GROCERY I,238708.24594351673
3014860,2017-08-23,50,GROCERY II,1781.6485337929812
3014861,2017-08-23,50,HARDWARE,76.48104086187213
3014862,2017-08-23,50,HOME AND KITCHEN I,928.0439687028505
3014863,2017-08-23,50,HOME AND KITCHEN II,3089.589162600776
3014864,2017-08-23,50,HOME APPLIANCES,12.444873174468947
3014865,2017-08-23,50,HOME CARE,22494.25880834453
3014866,2017-08-23,50,LADIESWEAR,579.135306842023
3014867,2017-08-23,50,LAWN AND GARDEN,896.6757929555342
3014868,2017-08-23,50,LINGERIE,403.4346499895519
3014869,2017-08-23,50,"LIQUOR,WINE,BEER",7069.574422720054
3014870,2017-08-23,50,MAGAZINES,269.50552583991794
3014871,2017-08-23,50,MEATS,20197.1185866442
3014872,2017-08-23,50,PERSONAL CARE,30413.163808200938
3014873,2017-08-23,50,PET SUPPLIES,471.5428098498093
3014874,2017-08-23,50,PLAYERS AND ELECTRONICS,660.4421660159556
3014875,2017-08-23,50,POULTRY,20219.60378454179
3014876,2017-08-23,50,PREPARED FOODS,4728.219387862444
3014877,2017-08-23,50,PRODUCE,179002.15691502256
3014878,2017-08-23,50,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014879,2017-08-23,50,SEAFOOD,958.2928139172305
3014880,2017-08-23,51,AUTOMOTIVE,315.2377936857532
3014881,2017-08-23,51,BABY CARE,12.242865902517234
3014882,2017-08-23,51,BEAUTY,322.3376169345242
3014883,2017-08-23,51,BEVERAGES,179628.42264755908
3014884,2017-08-23,51,BOOKS,0.3739785390468226
3014885,2017-08-23,51,BREAD/BAKERY,34493.85263140839
3014886,2017-08-23,51,CELEBRATION,682.6454075700816
3014887,2017-08-23,51,CLEANING,89347.46004863555
3014888,2017-08-23,51,DAIRY,55574.14175353586
3014889,2017-08-23,51,DELI,15582.16797981285
3014890,2017-08-23,51,EGGS,8774.6789989945
3014891,2017-08-23,51,FROZEN FOODS,5912.642984700392
3014892,2017-08-23,51,GROCERY I,238708.24594351673
3014893,2017-08-23,51,GROCERY II,1781.6485337929812
3014894,2017-08-23,51,HARDWARE,76.48104086187213
3014895,2017-08-23,51,HOME AND KITCHEN I,928.0439687028505
3014896,2017-08-23,51,HOME AND KITCHEN II,3089.589162600776
3014897,2017-08-23,51,HOME APPLIANCES,12.444873174468947
3014898,2017-08-23,51,HOME CARE,22494.25880834453
3014899,2017-08-23,51,LADIESWEAR,579.135306842023
3014900,2017-08-23,51,LAWN AND GARDEN,896.6757929555342
3014901,2017-08-23,51,LINGERIE,403.4346499895519
3014902,2017-08-23,51,"LIQUOR,WINE,BEER",7069.574422720054
3014903,2017-08-23,51,MAGAZINES,269.50552583991794
3014904,2017-08-23,51,MEATS,20197.1185866442
3014905,2017-08-23,51,PERSONAL CARE,30413.163808200938
3014906,2017-08-23,51,PET SUPPLIES,471.5428098498093
3014907,2017-08-23,51,PLAYERS AND ELECTRONICS,660.4421660159556
3014908,2017-08-23,51,POULTRY,20219.60378454179
3014909,2017-08-23,51,PREPARED FOODS,4728.219387862444
3014910,2017-08-23,51,PRODUCE,179002.15691502256
3014911,2017-08-23,51,SCHOOL AND OFFICE SUPPLIES,6593.769074639328
3014912,2017-08-23,51,SEAFOOD,958.2928139172305
3014913,2017-08-23,52,AUTOMOTIVE,315.2377936857532
3014914,2017-08-23,52,BABY CARE,12.242865902517234
3014915,2017-08-23,52,BEAUTY,322.3376169345242
3014916,2017-08-23,52,BEVERAGES,179628.42264755908
3014917,2017-08-23,52,BOOKS,0.3739785390468226
3014918,2017-08-23,52,BREAD/BAKERY,34493.85263140839
3014919,2017-08-23,52,CELEBRATION,682.6454075700816
3014920,2017-08-23,52,CLEANING,89347.46004863555
3014921,2017-08-23,52,DAIRY,55574.14175353586
3014922,2017-08-23,52,DELI,15582.16797981285
3014923,2017-08-23,52,EGGS,8774.6789989945
3014924,2017-08-23,52,FROZEN FOODS,5912.642984700392
3014925,2017-08-23,52,GROCERY I,238708.24594351673
3014926,2017-08-23,52,GROCERY II,1781.6485337929812
3014927,2017-08-23,52,HARDWARE,76.48104086187213
3014928,2017-08-23,52,HOME AND KITCHEN I,928.0439687028505
3014929,2017-08-23,52,HOME AND KITCHEN II,3089.589162600776
3014930,2017-08-23,52,HOME APPLIANCES,12.444873174468947
3014931,2017-08-23,52,HOME CARE,22494.25880834453
3014932,2017-08-23,52,LADIESWEAR,579.135306842023
3014933,2017-08-23,52,LAWN AND GARDEN,896.6757929555342
3014934,2017-08-23,52,LINGERIE,403.4346499895519
3014935,2017-08-23,52,"LIQUOR,WINE,BEER",7069.574422720054
3014936,2017-08-23,52,MAGAZINES,269.50552583991794
3014937,2017-08-23,52,MEATS,20197.1185866442
3014938,2017-08-23,52,PERSONAL CARE,30413.163808200938
3014939,2017-08-23,52,PET SUPPLIES,471.5428098498093
3014940,2017-08-23,52,PLAYERS AND ELECTRONICS,660.4421660159556
3014941,2017-08-23,52,POULTRY,20219.60378454179
3014942,2017-08-23,52,PREPARED FOODS,4728.219387862444
